방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,취급액,aver_s,high_s,low_s,rain_s
2019-08-20 23:20,,100203,200711,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1199000,3085000,28.2,32.8,23.2,0
2019-08-20 23:20,,100203,200694,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1249000,6374000,28.2,32.8,23.2,0
2019-08-20 23:40,20,100203,200703,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,699000,3587000,28.2,32.8,23.2,0
2019-08-20 23:40,,100203,200686,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,749000,5738000,28.2,32.8,23.2,0
2019-08-20 23:40,,100203,200707,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,899000,15980000,28.2,32.8,23.2,0
2019-08-20 23:40,,100203,200690,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,949000,31289000,28.2,32.8,23.2,0
2019-08-20 23:40,,100203,200694,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1249000,6374000,28.2,32.8,23.2,0
2019-08-21 0:00,20,100452,201396,NNF SS트레이닝 세트(8월),의류,29000,27616000,27,30.4,24.4,1.3
2019-08-21 0:20,20,100452,201396,NNF SS트레이닝 세트(8월),의류,29000,35107000,27,30.4,24.4,1.3
2019-08-21 0:40,20,100452,201396,NNF SS트레이닝 세트(8월),의류,29000,41965000,27,30.4,24.4,1.3
2019-08-21 1:00,10,100213,200759,스포메틱스 트리플 샤이닝 쿠션시즌1,이미용,39900,2223000,27,30.4,24.4,1.3
2019-08-21 1:10,10,100213,200759,스포메틱스 트리플 샤이닝 쿠션시즌1,이미용,39900,4846000,27,30.4,24.4,1.3
2019-08-21 1:20,10,100213,200759,스포메틱스 트리플 샤이닝 쿠션시즌1,이미용,39900,7868000,27,30.4,24.4,1.3
2019-08-21 1:30,10,100213,200759,스포메틱스 트리플 샤이닝 쿠션시즌1,이미용,39900,5846000,27,30.4,24.4,1.3
2019-08-21 1:40,10,100213,200759,스포메틱스 트리플 샤이닝 쿠션시즌1,이미용,39900,5856000,27,30.4,24.4,1.3
2019-08-21 1:50,5.166666667,100213,200759,스포메틱스 트리플 샤이닝 쿠션시즌1,이미용,39900,4389000,27,30.4,24.4,1.3
2019-08-21 6:00,10,100095,200257,[페플럼제이] 19Fall' 시그니처 수트+베스트 컬렉션 3종 set,의류,109000,2045000,27,30.4,24.4,1.3
2019-08-21 6:10,10,100095,200257,[페플럼제이] 19Fall' 시그니처 수트+베스트 컬렉션 3종 set,의류,109000,5936000,27,30.4,24.4,1.3
2019-08-21 6:20,10,100095,200257,[페플럼제이] 19Fall' 시그니처 수트+베스트 컬렉션 3종 set,의류,109000,10094000,27,30.4,24.4,1.3
2019-08-21 6:30,10,100095,200257,[페플럼제이] 19Fall' 시그니처 수트+베스트 컬렉션 3종 set,의류,109000,6917000,27,30.4,24.4,1.3
2019-08-21 6:40,10,100095,200257,[페플럼제이] 19Fall' 시그니처 수트+베스트 컬렉션 3종 set,의류,109000,11754000,27,30.4,24.4,1.3
2019-08-21 6:50,10,100095,200257,[페플럼제이] 19Fall' 시그니처 수트+베스트 컬렉션 3종 set,의류,109000,24549000,27,30.4,24.4,1.3
2019-08-21 7:00,20,100233,200798,벨라홈 2way  타퍼 꿀잠 매트리스 퀸 세트,생활용품,79800,3976000,27,30.4,24.4,1.3
2019-08-21 7:00,,100233,200796,벨라홈 2way  타퍼 꿀잠 매트리스  싱글 세트,생활용품,69800,3227000,27,30.4,24.4,1.3
2019-08-21 7:00,,100233,200797,벨라홈 2way  타퍼 꿀잠 매트리스  퀸+ 싱글 세트,생활용품,129600,3652000,27,30.4,24.4,1.3
2019-08-21 7:20,20,100233,200798,벨라홈 2way  타퍼 꿀잠 매트리스 퀸 세트,생활용품,79800,5602000,27,30.4,24.4,1.3
2019-08-21 7:20,,100233,200796,벨라홈 2way  타퍼 꿀잠 매트리스  싱글 세트,생활용품,69800,4460000,27,30.4,24.4,1.3
2019-08-21 7:20,,100233,200797,벨라홈 2way  타퍼 꿀잠 매트리스  퀸+ 싱글 세트,생활용품,129600,11434000,27,30.4,24.4,1.3
2019-08-21 7:40,20,100233,200798,벨라홈 2way  타퍼 꿀잠 매트리스 퀸 세트,생활용품,79800,7339000,27,30.4,24.4,1.3
2019-08-21 7:40,,100233,200796,벨라홈 2way  타퍼 꿀잠 매트리스  싱글 세트,생활용품,69800,7337000,27,30.4,24.4,1.3
2019-08-21 7:40,,100233,200797,벨라홈 2way  타퍼 꿀잠 매트리스  퀸+ 싱글 세트,생활용품,129600,16348000,27,30.4,24.4,1.3
2019-08-21 8:00,20,100822,202422,보코 풍기인견 블라우스,의류,39000,16710000,27,30.4,24.4,1.3
2019-08-21 8:20,20,100822,202422,보코 풍기인견 블라우스,의류,39000,32012000,27,30.4,24.4,1.3
2019-08-21 8:40,20,100822,202422,보코 풍기인견 블라우스,의류,39000,36209000,27,30.4,24.4,1.3
2019-08-21 9:00,20,100441,201363,오가닉뷰티 쿨 번아웃 레이스 브라세트,속옷,59900,8919000,27,30.4,24.4,1.3
2019-08-21 9:20,20,100441,201363,오가닉뷰티 쿨 번아웃 레이스 브라세트,속옷,59900,21600000,27,30.4,24.4,1.3
2019-08-21 9:40,20,100441,201363,오가닉뷰티 쿨 번아웃 레이스 브라세트,속옷,59900,33925000,27,30.4,24.4,1.3
2019-08-21 10:10,10,100352,201144,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,2490000,7773000,27,30.4,24.4,1.3
2019-08-21 10:20,10,100352,201144,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,2490000,11944000,27,30.4,24.4,1.3
2019-08-21 10:30,10,100352,201144,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,2490000,24410000,27,30.4,24.4,1.3
2019-08-21 10:40,10,100352,201144,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,2490000,32191000,27,30.4,24.4,1.3
2019-08-21 10:50,10,100352,201144,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,2490000,59418000,27,30.4,24.4,1.3
2019-08-21 11:00,20,100253,200864,안동간고등어 20팩,농수축,30900,45004000,27,30.4,24.4,1.3
2019-08-21 11:20,20,100253,200864,안동간고등어 20팩,농수축,30900,74727000,27,30.4,24.4,1.3
2019-08-21 11:40,20,100253,200864,안동간고등어 20팩,농수축,30900,69130000,27,30.4,24.4,1.3
2019-08-21 12:00,20,100088,200238,에코라믹 통주물 스톤 냄비세트 (new),주방,60900,12337000,27,30.4,24.4,1.3
2019-08-21 12:20,20,100088,200238,에코라믹 통주물 스톤 냄비세트 (new),주방,60900,27066000,27,30.4,24.4,1.3
2019-08-21 12:40,20,100088,200238,에코라믹 통주물 스톤 냄비세트 (new),주방,60900,39386000,27,30.4,24.4,1.3
2019-08-21 13:00,20,100275,200904,몬테밀라노 크루즈 이지웨어 패키지,속옷,49900,20315000,27,30.4,24.4,1.3
2019-08-21 13:20,20,100275,200904,몬테밀라노 크루즈 이지웨어 패키지,속옷,49900,34492000,27,30.4,24.4,1.3
2019-08-21 13:40,20,100275,200904,몬테밀라노 크루즈 이지웨어 패키지,속옷,49900,44572000,27,30.4,24.4,1.3
2019-08-21 14:00,20,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000,11083000,27,30.4,24.4,1.3
2019-08-21 14:00,,100097,200265,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,129000,4583000,27,30.4,24.4,1.3
2019-08-21 14:20,20,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000,24465000,27,30.4,24.4,1.3
2019-08-21 14:20,,100097,200265,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,129000,12526000,27,30.4,24.4,1.3
2019-08-21 14:40,20,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000,42255000,27,30.4,24.4,1.3
2019-08-21 14:40,,100097,200265,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,129000,23218000,27,30.4,24.4,1.3
2019-08-21 15:00,20,100019,200029,AAD 도트펀칭 컴포트 슬립온,잡화,29000,19945000,27,30.4,24.4,1.3
2019-08-21 15:20,20,100019,200029,AAD 도트펀칭 컴포트 슬립온,잡화,29000,33432000,27,30.4,24.4,1.3
2019-08-21 15:40,20,100019,200029,AAD 도트펀칭 컴포트 슬립온,잡화,29000,41346000,27,30.4,24.4,1.3
2019-08-21 16:00,20,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,55900,27563000,27,30.4,24.4,1.3
2019-08-21 16:20,20,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,55900,38680000,27,30.4,24.4,1.3
2019-08-21 16:40,20,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,55900,40779000,27,30.4,24.4,1.3
2019-08-21 17:00,20,100523,201590,현대어찬 손질갈치,농수축,36900,37428000,27,30.4,24.4,1.3
2019-08-21 17:20,20,100523,201590,현대어찬 손질갈치,농수축,36900,56932000,27,30.4,24.4,1.3
2019-08-21 17:40,20,100523,201590,현대어찬 손질갈치,농수축,36900,70238000,27,30.4,24.4,1.3
2019-08-21 18:00,20,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,59900,35602000,27,30.4,24.4,1.3
2019-08-21 18:20,20,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,59900,29627000,27,30.4,24.4,1.3
2019-08-21 18:40,20,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,59900,32953000,27,30.4,24.4,1.3
2019-08-21 19:00,20,100618,201917,헤드 파이로라이트 드로즈 10종 패키지(7월),속옷,59000,17723000,27,30.4,24.4,1.3
2019-08-21 19:00,,100618,201920,헤드 파이로라이트 트렁크 8종 패키지(7월),속옷,59000,4386000,27,30.4,24.4,1.3
2019-08-21 19:20,20,100618,201917,헤드 파이로라이트 드로즈 10종 패키지(7월),속옷,59000,30528000,27,30.4,24.4,1.3
2019-08-21 19:20,,100618,201920,헤드 파이로라이트 트렁크 8종 패키지(7월),속옷,59000,8099000,27,30.4,24.4,1.3
2019-08-21 19:40,20,100618,201917,헤드 파이로라이트 드로즈 10종 패키지(7월),속옷,59000,44186000,27,30.4,24.4,1.3
2019-08-21 19:40,,100618,201920,헤드 파이로라이트 트렁크 8종 패키지(7월),속옷,59000,11648000,27,30.4,24.4,1.3
2019-08-21 20:00,20,100205,200735,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,가구,548000,4781000,27,30.4,24.4,1.3
2019-08-21 20:00,,100205,200737,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,가구,598000,5214000,27,30.4,24.4,1.3
2019-08-21 20:00,,100205,200739,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,가구,648000,1917000,27,30.4,24.4,1.3
2019-08-21 20:20,20,100205,200735,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,가구,548000,17393000,27,30.4,24.4,1.3
2019-08-21 20:20,,100205,200737,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,가구,598000,20701000,27,30.4,24.4,1.3
2019-08-21 20:20,,100205,200739,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,가구,648000,20566000,27,30.4,24.4,1.3
2019-08-21 20:40,20,100205,200735,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,가구,548000,15817000,27,30.4,24.4,1.3
2019-08-21 20:40,,100205,200737,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,가구,598000,29303000,27,30.4,24.4,1.3
2019-08-21 20:40,,100205,200739,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,가구,648000,29887000,27,30.4,24.4,1.3
2019-08-21 21:00,20,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900,18281000,27,30.4,24.4,1.3
2019-08-21 21:00,,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,8131000,27,30.4,24.4,1.3
2019-08-21 21:20,20,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900,30285000,27,30.4,24.4,1.3
2019-08-21 21:20,,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,16519000,27,30.4,24.4,1.3
2019-08-21 21:40,20,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900,49471000,27,30.4,24.4,1.3
2019-08-21 21:40,,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,33230000,27,30.4,24.4,1.3
2019-08-21 22:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,24774000,27,30.4,24.4,1.3
2019-08-21 22:00,,100150,200465,무이자 LG 통돌이 세탁기,가전,489000,15462000,27,30.4,24.4,1.3
2019-08-21 22:20,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,33036000,27,30.4,24.4,1.3
2019-08-21 22:20,,100150,200465,무이자 LG 통돌이 세탁기,가전,489000,32343000,27,30.4,24.4,1.3
2019-08-21 22:40,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,37216000,27,30.4,24.4,1.3
2019-08-21 22:40,,100150,200465,무이자 LG 통돌이 세탁기,가전,489000,21525000,27,30.4,24.4,1.3
2019-08-21 23:00,20,100567,201667,일시불 코지마 안마의자 오딧세이,생활용품,1880000,4316000,27,30.4,24.4,1.3
2019-08-21 23:20,20,100567,201667,일시불 코지마 안마의자 오딧세이,생활용품,1880000,4316000,27,30.4,24.4,1.3
2019-08-21 23:20,,100567,201666,무이자 코지마 안마의자 오딧세이,생활용품,1980000,22565000,27,30.4,24.4,1.3
2019-08-21 23:40,20,100567,201667,일시불 코지마 안마의자 오딧세이,생활용품,1880000,8581000,27,30.4,24.4,1.3
2019-08-21 23:40,,100567,201666,무이자 코지마 안마의자 오딧세이,생활용품,1980000,9040000,27,30.4,24.4,1.3
2019-08-22 1:00,20,100442,201365,오가닉뷰티 프레쉬 코튼 맥시 팬티 10종 패키지,속옷,59900,9377000,26.9,31.4,23,0
2019-08-22 1:20,20,100442,201365,오가닉뷰티 프레쉬 코튼 맥시 팬티 10종 패키지,속옷,59900,16403000,26.9,31.4,23,0
2019-08-22 1:40,15.16666667,100442,201365,오가닉뷰티 프레쉬 코튼 맥시 팬티 10종 패키지,속옷,59900,14559000,26.9,31.4,23,0
2019-08-22 6:00,10,100181,200610,[유리진] 19Fall 코튼블렌딩 실켓티블라우스5종,의류,69900,1311000,26.9,31.4,23,0
2019-08-22 6:10,10,100181,200610,[유리진] 19Fall 코튼블렌딩 실켓티블라우스5종,의류,69900,2811000,26.9,31.4,23,0
2019-08-22 6:20,10,100181,200610,[유리진] 19Fall 코튼블렌딩 실켓티블라우스5종,의류,69900,4487000,26.9,31.4,23,0
2019-08-22 6:30,10,100181,200610,[유리진] 19Fall 코튼블렌딩 실켓티블라우스5종,의류,69900,3319000,26.9,31.4,23,0
2019-08-22 6:40,10,100181,200610,[유리진] 19Fall 코튼블렌딩 실켓티블라우스5종,의류,69900,4935000,26.9,31.4,23,0
2019-08-22 6:50,10,100181,200610,[유리진] 19Fall 코튼블렌딩 실켓티블라우스5종,의류,69900,9567000,26.9,31.4,23,0
2019-08-22 7:00,20,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,59000,17318000,26.9,31.4,23,0
2019-08-22 7:20,20,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,59000,32049000,26.9,31.4,23,0
2019-08-22 7:40,20,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,59000,38692000,26.9,31.4,23,0
2019-08-22 8:00,20,100612,201870,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),속옷,49000,21834000,26.9,31.4,23,0
2019-08-22 8:20,20,100612,201870,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),속옷,49000,47144000,26.9,31.4,23,0
2019-08-22 8:40,20,100612,201870,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),속옷,49000,65646000,26.9,31.4,23,0
2019-08-22 9:00,20,100348,201089,벨레즈온 브라캡 심리스 원피스 패키지,속옷,29900,26360000,26.9,31.4,23,0
2019-08-22 9:20,20,100348,201089,벨레즈온 브라캡 심리스 원피스 패키지,속옷,29900,32879000,26.9,31.4,23,0
2019-08-22 9:40,20,100348,201089,벨레즈온 브라캡 심리스 원피스 패키지,속옷,29900,41517000,26.9,31.4,23,0
2019-08-22 10:00,20,100170,200584,유귀열의 The 귀한 치마살,농수축,55900,14855000,26.9,31.4,23,0
2019-08-22 10:20,20,100170,200584,유귀열의 The 귀한 치마살,농수축,55900,32470000,26.9,31.4,23,0
2019-08-22 10:40,20,100170,200584,유귀열의 The 귀한 치마살,농수축,55900,51756000,26.9,31.4,23,0
2019-08-22 11:00,20,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900,20735000,26.9,31.4,23,0
2019-08-22 11:00,,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,15339000,26.9,31.4,23,0
2019-08-22 11:20,20,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900,28528000,26.9,31.4,23,0
2019-08-22 11:20,,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,20261000,26.9,31.4,23,0
2019-08-22 11:40,20,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900,34312000,26.9,31.4,23,0
2019-08-22 11:40,,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,23221000,26.9,31.4,23,0
2019-08-22 12:00,30,100683,202032,무이자 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,164000,18556000,26.9,31.4,23,0
2019-08-22 12:00,,100683,202035,일시불 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,154000,14052000,26.9,31.4,23,0
2019-08-22 12:30,30,100683,202032,무이자 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,164000,41310000,26.9,31.4,23,0
2019-08-22 12:30,,100683,202035,일시불 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,154000,28031000,26.9,31.4,23,0
2019-08-22 14:00,20,100846,202500,알비에로 마르티니 1A클라쎄 지오맵 울실크 스카프,잡화,99000,7544000,26.9,31.4,23,0
2019-08-22 14:00,,100845,202494,알비에로 마르티니 1A클라쎄 스퀘어 마일드 크로스 백,잡화,159000,1054000,26.9,31.4,23,0
2019-08-22 14:00,,100845,202493,알비에로 마르티니 1A클라쎄 소프트 메디오백,잡화,179000,1177000,26.9,31.4,23,0
2019-08-22 14:00,,100845,202492,알비에로 마르티니 1A클라쎄 버킷 드로잉 백,잡화,299000,899000,26.9,31.4,23,0
2019-08-22 14:00,,100845,202504,알비에로 마르티니 1A클라쎄 프리다 숄더백,잡화,199000,1925000,26.9,31.4,23,0
2019-08-22 14:20,20,100846,202500,알비에로 마르티니 1A클라쎄 지오맵 울실크 스카프,잡화,99000,13800000,26.9,31.4,23,0
2019-08-22 14:20,,100845,202493,알비에로 마르티니 1A클라쎄 소프트 메디오백,잡화,179000,6070000,26.9,31.4,23,0
2019-08-22 14:20,,100845,202492,알비에로 마르티니 1A클라쎄 버킷 드로잉 백,잡화,299000,10403000,26.9,31.4,23,0
2019-08-22 14:20,,100845,202501,알비에로 마르티니 1A클라쎄 지오맵 호보백,잡화,149000,6139000,26.9,31.4,23,0
2019-08-22 14:20,,100845,202504,알비에로 마르티니 1A클라쎄 프리다 숄더백,잡화,199000,6165000,26.9,31.4,23,0
2019-08-22 14:40,20,100846,202500,알비에로 마르티니 1A클라쎄 지오맵 울실크 스카프,잡화,99000,16102000,26.9,31.4,23,0
2019-08-22 14:40,,100845,202494,알비에로 마르티니 1A클라쎄 스퀘어 마일드 크로스 백,잡화,159000,2048000,26.9,31.4,23,0
2019-08-22 14:40,,100845,202493,알비에로 마르티니 1A클라쎄 소프트 메디오백,잡화,179000,6690000,26.9,31.4,23,0
2019-08-22 14:40,,100845,202492,알비에로 마르티니 1A클라쎄 버킷 드로잉 백,잡화,299000,10246000,26.9,31.4,23,0
2019-08-22 14:40,,100845,202501,알비에로 마르티니 1A클라쎄 지오맵 호보백,잡화,149000,9296000,26.9,31.4,23,0
2019-08-22 14:40,,100845,202504,알비에로 마르티니 1A클라쎄 프리다 숄더백,잡화,199000,7477000,26.9,31.4,23,0
2019-08-22 15:00,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800,18224000,26.9,31.4,23,0
2019-08-22 15:20,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800,51563000,26.9,31.4,23,0
2019-08-22 15:40,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800,73197000,26.9,31.4,23,0
2019-08-22 16:00,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,55900,34456000,26.9,31.4,23,0
2019-08-22 16:20,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,55900,43698000,26.9,31.4,23,0
2019-08-22 16:40,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,55900,41146000,26.9,31.4,23,0
2019-08-22 17:00,20,100702,202073,영산포숙성 홍어 9팩,농수축,38900,21950000,26.9,31.4,23,0
2019-08-22 17:20,20,100702,202073,영산포숙성 홍어 9팩,농수축,38900,32077000,26.9,31.4,23,0
2019-08-22 17:40,20,100702,202073,영산포숙성 홍어 9팩,농수축,38900,32853000,26.9,31.4,23,0
2019-08-22 18:00,20,100166,200577,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900,31971000,26.9,31.4,23,0
2019-08-22 18:20,20,100166,200577,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900,34418000,26.9,31.4,23,0
2019-08-22 18:40,20,100166,200577,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900,39465000,26.9,31.4,23,0
2019-08-22 19:00,20,100838,202481,쿠쿠 블랙스톤 전기밥솥 10인용(세일),주방,258000,13320000,26.9,31.4,23,0
2019-08-22 19:00,,100838,202482,쿠쿠 블랙스톤 전기밥솥 6인용(세일),주방,228000,8599000,26.9,31.4,23,0
2019-08-22 19:20,20,100838,202481,쿠쿠 블랙스톤 전기밥솥 10인용(세일),주방,258000,25824000,26.9,31.4,23,0
2019-08-22 19:20,,100838,202482,쿠쿠 블랙스톤 전기밥솥 6인용(세일),주방,228000,21110000,26.9,31.4,23,0
2019-08-22 19:40,20,100838,202481,쿠쿠 블랙스톤 전기밥솥 10인용(세일),주방,258000,39296000,26.9,31.4,23,0
2019-08-22 19:40,,100838,202482,쿠쿠 블랙스톤 전기밥솥 6인용(세일),주방,228000,15232000,26.9,31.4,23,0
2019-08-22 20:00,30,100763,202220,일시불 2019년 타이거 충전식 무선 예초기,생활용품,122000,4150000,26.9,31.4,23,0
2019-08-22 20:00,,100763,202218,무이자  2019년 타이거 충전식 무선 예초기,생활용품,128000,3396000,26.9,31.4,23,0
2019-08-22 20:00,,100763,202221,일시불 2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,159000,21459000,26.9,31.4,23,0
2019-08-22 20:00,,100763,202219,무이자 2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,167000,14441000,26.9,31.4,23,0
2019-08-22 20:30,30,100763,202220,일시불 2019년 타이거 충전식 무선 예초기,생활용품,122000,8693000,26.9,31.4,23,0
2019-08-22 20:30,,100763,202218,무이자  2019년 타이거 충전식 무선 예초기,생활용품,128000,4844000,26.9,31.4,23,0
2019-08-22 20:30,,100763,202221,일시불 2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,159000,39550000,26.9,31.4,23,0
2019-08-22 20:30,,100763,202219,무이자 2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,167000,25632000,26.9,31.4,23,0
2019-08-22 21:00,20,100148,200503,일시불 LG 울트라HD TV 55UK6800HNC,가전,1200000,2837000,26.9,31.4,23,0
2019-08-22 21:00,,100148,200512,일시불 LG 울트라HD TV 65UK6800HNC,가전,1690000,3984000,26.9,31.4,23,0
2019-08-22 21:00,,100148,200526,일시불 LG 울트라HD TV 75UK7400KNA,가전,2900000,6841000,26.9,31.4,23,0
2019-08-22 21:20,20,100148,200503,일시불 LG 울트라HD TV 55UK6800HNC,가전,1200000,8434000,26.9,31.4,23,0
2019-08-22 21:20,,100148,200436,무이자 LG 울트라HD TV 55UK6800HNC,가전,1330000,6279000,26.9,31.4,23,0
2019-08-22 21:20,,100148,200512,일시불 LG 울트라HD TV 65UK6800HNC,가전,1690000,15810000,26.9,31.4,23,0
2019-08-22 21:20,,100148,200445,무이자 LG 울트라HD TV 65UK6800HNC,가전,1920000,9019000,26.9,31.4,23,0
2019-08-22 21:20,,100148,200454,무이자 LG 울트라HD TV 70UK7400KNA,가전,2690000,6326000,26.9,31.4,23,0
2019-08-22 21:20,,100148,200526,일시불 LG 울트라HD TV 75UK7400KNA,가전,2900000,6818000,26.9,31.4,23,0
2019-08-22 21:40,20,100148,200503,일시불 LG 울트라HD TV 55UK6800HNC,가전,1200000,22391000,26.9,31.4,23,0
2019-08-22 21:40,,100148,200436,무이자 LG 울트라HD TV 55UK6800HNC,가전,1330000,3141000,26.9,31.4,23,0
2019-08-22 21:40,,100148,200512,일시불 LG 울트라HD TV 65UK6800HNC,가전,1690000,23656000,26.9,31.4,23,0
2019-08-22 21:40,,100148,200445,무이자 LG 울트라HD TV 65UK6800HNC,가전,1920000,22461000,26.9,31.4,23,0
2019-08-22 21:40,,100148,200454,무이자 LG 울트라HD TV 70UK7400KNA,가전,2690000,6349000,26.9,31.4,23,0
2019-08-22 21:40,,100148,200526,일시불 LG 울트라HD TV 75UK7400KNA,가전,2900000,13586000,26.9,31.4,23,0
2019-08-22 22:00,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000,11182000,26.9,31.4,23,0
2019-08-22 22:00,,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000,41062000,26.9,31.4,23,0
2019-08-22 22:20,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000,18603000,26.9,31.4,23,0
2019-08-22 22:20,,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000,24652000,26.9,31.4,23,0
2019-08-22 22:40,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000,59447000,26.9,31.4,23,0
2019-08-22 22:40,,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000,41117000,26.9,31.4,23,0
2019-08-22 23:00,20,100156,200550,일시불 LG전자 로보킹 터보 R46RIM,가전,434000,9047000,26.9,31.4,23,0
2019-08-22 23:00,,100156,200483,무이자 LG전자 로보킹 터보 R46RIM,가전,443000,13825000,26.9,31.4,23,0
2019-08-22 23:20,20,100156,200550,일시불 LG전자 로보킹 터보 R46RIM,가전,434000,7548000,26.9,31.4,23,0
2019-08-22 23:20,,100156,200483,무이자 LG전자 로보킹 터보 R46RIM,가전,443000,12298000,26.9,31.4,23,0
2019-08-22 23:40,20,100156,200550,일시불 LG전자 로보킹 터보 R46RIM,가전,434000,7470000,26.9,31.4,23,0
2019-08-22 23:40,,100156,200483,무이자 LG전자 로보킹 터보 R46RIM,가전,443000,13825000,26.9,31.4,23,0
2019-08-23 0:00,20,100044,200122,프리바이오틱스 3300 12박스(12개월분),건강기능,99000,14443000,26.2,30.5,22.7,0
2019-08-23 0:20,20,100044,200122,프리바이오틱스 3300 12박스(12개월분),건강기능,99000,26284000,26.2,30.5,22.7,0
2019-08-23 0:40,20,100044,200122,프리바이오틱스 3300 12박스(12개월분),건강기능,99000,24581000,26.2,30.5,22.7,0
2019-08-23 1:00,20,100444,201369,쿠미투니카 코르셋 하이웨스트 팬티세트,속옷,59900,13258000,26.2,30.5,22.7,0
